,id,lon,lat,z,type_of_entity,EntityHandle,families,non_family_hhs,parks,groceries,services,eating,bars
1532,11P1022,-71.08540221329704,42.36357290657537,142.9063363651712,FAMILY_OCCUPANCY,990C4,True,False,False,False,False,False,False
1533,11P1023,-71.0853680755953,42.36362159969276,142.9063363651712,FAMILY_OCCUPANCY,990C6,True,False,False,False,False,False,False
1534,11P1024,-71.08535100672503,42.36364594624792,142.9063363651712,DUAL__OCCUPANCY,990C7,False,True,False,False,False,False,False
1535,11P1025,-71.08520682781241,42.36359131894105,142.9063363651712,TRIPLE_OCCUPANCY,990C9,False,True,False,False,False,False,False
1536,11P1026,-71.08514116856989,42.36356600222049,142.9063363651712,TRIPLE_OCCUPANCY,990CB,False,True,False,False,False,False,False
1537,11P1027,-71.08507550937902,42.36354068546104,142.9063363651712,QUAD_OCCUPANCY,990CD,False,True,False,False,False,False,False
1538,11P1028,-71.08500985023981,42.3635153686627,142.9063363651712,QUAD_OCCUPANCY,990CF,False,True,False,False,False,False,False
1539,11P1029,-71.08548740119714,42.36345163173471,142.9063363651712,DUAL__OCCUPANCY,990D8,False,True,False,False,False,False,False
1540,11P1030,-71.08538891241493,42.363413656878535,142.9063363651712,DUAL__OCCUPANCY,990DB,False,True,False,False,False,False,False
1541,11P1031,-71.0853560828467,42.363400998573695,142.9063363651712,DUAL__OCCUPANCY,990DC,False,True,False,False,False,False,False
1542,11P1038,-71.08538514445263,42.36359725313523,142.9063363651712,FAMILY_OCCUPANCY,99124,True,False,False,False,False,False,False
1543,11P1039,-71.08533393784188,42.36367029280072,142.9063363651712,DUAL__OCCUPANCY,99127,False,True,False,False,False,False,False
1544,11P1040,-71.08517399818469,42.36357866058563,142.9063363651712,TRIPLE_OCCUPANCY,99129,False,True,False,False,False,False,False
1545,11P1041,-71.08510833896798,42.363553343845616,142.9063363651712,QUAD_OCCUPANCY,9912B,False,True,False,False,False,False,False
1546,11P1042,-71.08504267980297,42.363528027066735,142.9063363651712,QUAD_OCCUPANCY,9912D,False,True,False,False,False,False,False
1547,11P1043,-71.08519608586649,42.363309344011,142.9063363651712,TRIPLE_OCCUPANCY,9912F,False,True,False,False,False,False,False
1548,11P1044,-71.08517901700853,42.3633336905414,142.9063363651712,TRIPLE_OCCUPANCY,99130,False,True,False,False,False,False,False
1549,11P1045,-71.08516194813765,42.36335803706943,142.9063363651712,TRIPLE_OCCUPANCY,99131,False,True,False,False,False,False,False
1550,11P1046,-71.08514487925387,42.36338238359511,142.9063363651712,QUAD_OCCUPANCY,99132,False,True,False,False,False,False,False
1551,11P1047,-71.08512781035718,42.36340673011844,142.9063363651712,QUAD_OCCUPANCY,99133,False,True,False,False,False,False,False
1552,11P1048,-71.08511074144755,42.36343107663942,142.9063363651712,QUAD_OCCUPANCY,99134,False,True,False,False,False,False,False
1553,11P1049,-71.08509367252502,42.36345542315807,142.9063363651712,QUAD_OCCUPANCY,99135,False,True,False,False,False,False,False
1554,11P1050,-71.08552023081704,42.36346429000066,142.9063363651712,SINGLE_OCCUPANCY,99136,False,True,False,False,False,False,False
1555,11P1051,-71.08545457159016,42.36343897345905,142.9063363651712,DUAL__OCCUPANCY,99138,False,True,False,False,False,False,False
1556,11P1052,-71.08542174199609,42.363426315173655,142.9063363651712,SINGLE_OCCUPANCY,99139,False,True,False,False,False,False,False
1557,11P1053,-71.08532325329136,42.36338834025914,142.9063363651712,DUAL__OCCUPANCY,9913C,False,True,False,False,False,False,False
1558,11P1054,-71.08523965745306,42.36360397728673,142.9063363651712,SINGLE_OCCUPANCY,99150,False,True,False,False,False,False,False
1559,11P1055,-71.08529042374897,42.363375681934855,142.9063363651712,DUAL__OCCUPANCY,99151,False,True,False,False,False,False,False
1560,11P1056,-71.08467366228236,42.36328527345058,142.9063363651712,FAMILY_OCCUPANCY,9A235,True,False,False,False,False,False,False
1561,11P1057,-71.08462245507333,42.36335831281433,142.9063363651712,DUAL__OCCUPANCY,9A238,False,True,False,False,False,False,False
1562,11P1058,-71.08444544808631,42.36329102598854,142.9063363651712,TRIPLE_OCCUPANCY,9A23B,False,True,False,False,False,False,False
1563,11P1059,-71.0844126187617,42.36327836740755,142.9063363651712,TRIPLE_OCCUPANCY,9A23C,False,True,False,False,False,False,False
1564,11P1060,-71.08431413086537,42.36324039160626,142.9063363651712,QUAD_OCCUPANCY,9A23F,False,True,False,False,False,False,False
1565,11P1061,-71.08428130159243,42.36322773298639,142.9063363651712,QUAD_OCCUPANCY,9A240,False,True,False,False,False,False,False
1566,11P1062,-71.08446753883571,42.36302170947565,142.9063363651712,TRIPLE_OCCUPANCY,9A241,False,True,False,False,False,False,False
1567,11P1063,-71.08445046976541,42.36304605590311,142.9063363651712,TRIPLE_OCCUPANCY,9A242,False,True,False,False,False,False,False
1568,11P1064,-71.0844163315861,42.363094748750974,142.9063363651712,QUAD_OCCUPANCY,9A244,False,True,False,False,False,False,False
1569,11P1065,-71.08472602192263,42.363151340632186,142.9063363651712,DUAL__OCCUPANCY,9A24A,False,True,False,False,False,False,False
1570,11P1066,-71.08469319261877,42.36313868213095,142.9063363651712,SINGLE_OCCUPANCY,9A24B,False,True,False,False,False,False,False
1571,11P1067,-71.0846603633278,42.36312602361999,142.9063363651712,DUAL__OCCUPANCY,9A24C,False,True,False,False,False,False,False
1572,11P1068,-71.08462753404976,42.363113365099295,142.9063363651712,DUAL__OCCUPANCY,9A24D,False,True,False,False,False,False,False
1573,11P1069,-71.08459470478464,42.36310070656889,142.9063363651712,DUAL__OCCUPANCY,9A24E,False,True,False,False,False,False,False
1574,11P1073,-71.08451110677429,42.36331634312136,142.9063363651712,SINGLE_OCCUPANCY,9A262,False,True,False,False,False,False,False
1575,11P1074,-71.08470780035711,42.36323658052966,142.9063363651712,FAMILY_OCCUPANCY,9A292,True,False,False,False,False,False,False
1576,11P1075,-71.0846907313262,42.363260926991295,142.9063363651712,FAMILY_OCCUPANCY,9A293,True,False,False,False,False,False,False
1577,11P1076,-71.0846565932256,42.36330961990752,142.9063363651712,FAMILY_OCCUPANCY,9A295,True,False,False,False,False,False,False
1578,11P1077,-71.08463952415592,42.36333396636208,142.9063363651712,FAMILY_OCCUPANCY,9A296,True,False,False,False,False,False,False
1579,11P1078,-71.08460538597782,42.36338265926422,142.9063363651712,DUAL__OCCUPANCY,9A298,False,True,False,False,False,False,False
1580,11P1079,-71.08447827742384,42.36330368455979,142.9063363651712,TRIPLE_OCCUPANCY,9A299,False,True,False,False,False,False,False
1581,11P1080,-71.08437978945001,42.36326570881684,142.9063363651712,QUAD_OCCUPANCY,9A29C,False,True,False,False,False,False,False
1582,11P1081,-71.08434696015124,42.363253050216414,142.9063363651712,QUAD_OCCUPANCY,9A29D,False,True,False,False,False,False,False
1583,11P1082,-71.08443340068222,42.36307040232822,142.9063363651712,TRIPLE_OCCUPANCY,9A2A2,False,True,False,False,False,False,False
1584,11P1083,-71.08439926247706,42.363119095171385,142.9063363651712,QUAD_OCCUPANCY,9A2A4,False,True,False,False,False,False,False
1585,11P1084,-71.08438219335511,42.36314344158944,142.9063363651712,QUAD_OCCUPANCY,9A2A5,False,True,False,False,False,False,False
1586,11P1085,-71.08436512422024,42.363167788005136,142.9063363651712,QUAD_OCCUPANCY,9A2A6,False,True,False,False,False,False,False
1587,11P1086,-71.08479168056914,42.3631766576055,142.9063363651712,SINGLE_OCCUPANCY,9A2A7,False,True,False,False,False,False,False
1588,11P1087,-71.08475885123943,42.3631639991237,142.9063363651712,DUAL__OCCUPANCY,9A2A8,False,True,False,False,False,False,False
1589,11P1091,-71.08456187553242,42.36308804802876,142.9063363651712,DUAL__OCCUPANCY,9A2C2,False,True,False,False,False,False,False
1590,11P1092,-71.08423348659845,42.36397570676569,142.9063363651712,FAMILY_OCCUPANCY,9B3A4,True,False,False,False,False,False,False
1591,11P1093,-71.08418227834217,42.36404874594795,142.9063363651712,FAMILY_OCCUPANCY,9B3A7,True,False,False,False,False,False,False
1592,11P1094,-71.08416520889757,42.364073092337335,142.9063363651712,FAMILY_OCCUPANCY,9B3A8,True,False,False,False,False,False,False
1593,11P1095,-71.08413106996964,42.36412178510904,142.9063363651712,DUAL__OCCUPANCY,9B3AA,False,True,False,False,False,False,False
1594,11P1096,-71.08400396046125,42.364042809907616,142.9063363651712,TRIPLE_OCCUPANCY,9B3AB,False,True,False,False,False,False,False
1595,11P1097,-71.08390547158402,42.36400483378057,142.9063363651712,QUAD_OCCUPANCY,9B3AE,False,True,False,False,False,False,False
1596,11P1098,-71.08383981239712,42.363979516313925,142.9063363651712,QUAD_OCCUPANCY,9B3B0,False,True,False,False,False,False,False
1597,11P1099,-71.0839761542909,42.36378518113159,142.9063363651712,TRIPLE_OCCUPANCY,9B3B3,False,True,False,False,False,False,False
1598,11P1100,-71.0839249458778,42.36385822020424,142.9063363651712,QUAD_OCCUPANCY,9B3B6,False,True,False,False,False,False,False
1599,11P1101,-71.08390787638092,42.36388256655709,142.9063363651712,QUAD_OCCUPANCY,9B3B7,False,True,False,False,False,False,False
1600,11P1102,-71.08431736823127,42.36391578416457,142.9063363651712,SINGLE_OCCUPANCY,9B3B9,False,True,False,False,False,False,False
1601,11P1103,-71.08428453860041,42.36390312555475,142.9063363651712,DUAL__OCCUPANCY,9B3BA,False,True,False,False,False,False,False
1602,11P1104,-71.08425170898249,42.3638904669352,142.9063363651712,DUAL__OCCUPANCY,9B3BB,False,True,False,False,False,False,False
1603,11P1105,-71.08421887937749,42.36387780830594,142.9063363651712,SINGLE_OCCUPANCY,9B3BC,False,True,False,False,False,False,False
1604,11P1106,-71.08415322020622,42.36385249101823,142.9063363651712,DUAL__OCCUPANCY,9B3BE,False,True,False,False,False,False,False
1605,11P1107,-71.08412039063995,42.36383983235981,142.9063363651712,DUAL__OCCUPANCY,9B3BF,False,True,False,False,False,False,False
1606,11P1110,-71.08421641719261,42.36400005316213,142.9063363651712,FAMILY_OCCUPANCY,9B404,True,False,False,False,False,False,False
1607,11P1111,-71.08419934777383,42.36402439955621,142.9063363651712,FAMILY_OCCUPANCY,9B405,True,False,False,False,False,False,False
1608,11P1112,-71.08414813944006,42.36409743872436,142.9063363651712,DUAL__OCCUPANCY,9B408,False,True,False,False,False,False,False
1609,11P1113,-71.08397113082259,42.36403015120832,142.9063363651712,TRIPLE_OCCUPANCY,9B40B,False,True,False,False,False,False,False
1610,11P1114,-71.08393830119685,42.3640174924993,142.9063363651712,TRIPLE_OCCUPANCY,9B40C,False,True,False,False,False,False,False
1611,11P1115,-71.08387264198412,42.3639921750521,142.9063363651712,QUAD_OCCUPANCY,9B40E,False,True,False,False,False,False,False
1612,11P1116,-71.08380698282303,42.363966857566034,142.9063363651712,QUAD_OCCUPANCY,9B410,False,True,False,False,False,False,False
1613,11P1117,-71.08399322373612,42.36376083476933,142.9063363651712,TRIPLE_OCCUPANCY,9B411,False,True,False,False,False,False,False
1614,11P1118,-71.08395908483278,42.36380952749148,142.9063363651712,TRIPLE_OCCUPANCY,9B413,False,True,False,False,False,False,False
1615,11P1119,-71.08394201536174,42.36383387384903,142.9063363651712,QUAD_OCCUPANCY,9B414,False,True,False,False,False,False,False
1616,11P1120,-71.08389080687112,42.3639069129076,142.9063363651712,QUAD_OCCUPANCY,9B417,False,True,False,False,False,False,False
1617,11P1121,-71.08418604978539,42.36386514966694,142.9063363651712,DUAL__OCCUPANCY,9B41C,False,True,False,False,False,False,False
1618,11P1126,-71.08403679011283,42.36405546859718,142.9063363651712,SINGLE_OCCUPANCY,9B432,False,True,False,False,False,False,False
1619,11P1127,-71.0840875610866,42.36382717369165,142.9063363651712,DUAL__OCCUPANCY,9B433,False,True,False,False,False,False,False
1620,11P1128,-71.0849690446376,42.36426669142224,142.9063363651712,FAMILY_OCCUPANCY,9C515,True,False,False,False,False,False,False
1621,11P1129,-71.084951975446,42.36429103792258,142.9063363651712,FAMILY_OCCUPANCY,9C516,True,False,False,False,False,False,False
1622,11P1130,-71.08493490624146,42.3643153844206,142.9063363651712,FAMILY_OCCUPANCY,9C517,True,False,False,False,False,False,False
1623,11P1131,-71.08491783702402,42.36433973091627,142.9063363651712,FAMILY_OCCUPANCY,9C518,True,False,False,False,False,False,False
1624,11P1132,-71.08490076779366,42.364364077409554,142.9063363651712,FAMILY_OCCUPANCY,9C519,True,False,False,False,False,False,False
1625,11P1133,-71.08488369855039,42.364388423900536,142.9063363651712,DUAL__OCCUPANCY,9C51A,False,True,False,False,False,False,False
1626,11P1134,-71.08473951829488,42.36433379604058,142.9063363651712,TRIPLE_OCCUPANCY,9C51C,False,True,False,False,False,False,False
1627,11P1135,-71.08470668836291,42.364321137559216,142.9063363651712,TRIPLE_OCCUPANCY,9C51D,False,True,False,False,False,False,False
1628,11P1136,-71.08467385844385,42.36430847906814,142.9063363651712,TRIPLE_OCCUPANCY,9C51E,False,True,False,False,False,False,False
1629,11P1137,-71.08464102853772,42.36429582056733,142.9063363651712,QUAD_OCCUPANCY,9C51F,False,True,False,False,False,False,False
1630,11P1138,-71.08460819864449,42.3642831620568,142.9063363651712,QUAD_OCCUPANCY,9C520,False,True,False,False,False,False,False
1631,11P1139,-71.08457536876419,42.36427050353656,142.9063363651712,QUAD_OCCUPANCY,9C521,False,True,False,False,False,False,False
1632,11P1140,-71.0845425388968,42.36425784500657,142.9063363651712,QUAD_OCCUPANCY,9C522,False,True,False,False,False,False,False
1633,11P1141,-71.08472877817937,42.36405182105788,142.9063363651712,TRIPLE_OCCUPANCY,9C523,False,True,False,False,False,False,False
1634,11P1142,-71.0846946397045,42.36410051398789,142.9063363651712,TRIPLE_OCCUPANCY,9C525,False,True,False,False,False,False,False
1635,11P1143,-71.08467757044768,42.36412486044937,142.9063363651712,QUAD_OCCUPANCY,9C526,False,True,False,False,False,False,False
1636,11P1144,-71.08462636259976,42.36419789981971,142.9063363651712,QUAD_OCCUPANCY,9C529,False,True,False,False,False,False,False
1637,11P1145,-71.08505292592578,42.36420676829229,142.9063363651712,SINGLE_OCCUPANCY,9C52A,False,True,False,False,False,False,False
1638,11P1146,-71.08502009600163,42.36419410990038,142.9063363651712,DUAL__OCCUPANCY,9C52B,False,True,False,False,False,False,False
1639,11P1147,-71.08495443619208,42.36416879308743,142.9063363651712,SINGLE_OCCUPANCY,9C52D,False,True,False,False,False,False,False
1640,11P1148,-71.08492160630668,42.36415613466639,142.9063363651712,DUAL__OCCUPANCY,9C52E,False,True,False,False,False,False,False
1641,11P1153,-71.08486662929418,42.36441277038913,142.9063363651712,DUAL__OCCUPANCY,9C57A,False,True,False,False,False,False,False
1642,11P1154,-71.08471170894839,42.36407616752408,142.9063363651712,TRIPLE_OCCUPANCY,9C583,False,True,False,False,False,False,False
1643,11P1155,-71.08466050117796,42.36414920690849,142.9063363651712,QUAD_OCCUPANCY,9C586,False,True,False,False,False,False,False
1644,11P1156,-71.08464343189532,42.36417355336527,142.9063363651712,QUAD_OCCUPANCY,9C587,False,True,False,False,False,False,False
1645,11P1157,-71.0849872660904,42.364181451498766,142.9063363651712,DUAL__OCCUPANCY,9C58B,False,True,False,False,False,False,False
1646,11P1158,-71.08488877643421,42.36414347623561,142.9063363651712,DUAL__OCCUPANCY,9C58E,False,True,False,False,False,False,False
1647,11P1159,-71.08485594657463,42.3641308177951,142.9063363651712,DUAL__OCCUPANCY,9C58F,False,True,False,False,False,False,False
1648,11P1162,-71.08477234823977,42.364346454512216,142.9063363651712,SINGLE_OCCUPANCY,9C5A3,False,True,False,False,False,False,False
1649,11P1163,-71.08482311672799,42.36411815934487,142.9063363651712,DUAL__OCCUPANCY,9C5A4,False,True,False,False,False,False,False
1650,11P1164,-71.08570665879041,42.36458844724636,142.9063363651712,FAMILY_OCCUPANCY,9D687,True,False,False,False,False,False,False
1651,11P1165,-71.08568958980598,42.364612793850974,142.9063363651712,FAMILY_OCCUPANCY,9D688,True,False,False,False,False,False,False
1652,11P1166,-71.08563838277522,42.364685833650775,142.9063363651712,DUAL__OCCUPANCY,9D68B,False,True,False,False,False,False,False
1653,11P1167,-71.08549420121246,42.36463120677246,142.9063363651712,TRIPLE_OCCUPANCY,9D68D,False,True,False,False,False,False,False
1654,11P1168,-71.08546137098016,42.3646185485147,142.9063363651712,TRIPLE_OCCUPANCY,9D68E,False,True,False,False,False,False,False
1655,11P1169,-71.08542854076077,42.364605890247205,142.9063363651712,TRIPLE_OCCUPANCY,9D68F,False,True,False,False,False,False,False
1656,11P1170,-71.08539571055431,42.36459323196999,142.9063363651712,QUAD_OCCUPANCY,9D690,False,True,False,False,False,False,False
1657,11P1171,-71.08533005018012,42.36456791538637,142.9063363651712,QUAD_OCCUPANCY,9D692,False,True,False,False,False,False,False
1658,11P1172,-71.08548345761878,42.3643492319494,142.9063363651712,TRIPLE_OCCUPANCY,9D694,False,True,False,False,False,False,False
1659,11P1173,-71.0854493195841,42.36439792509265,142.9063363651712,TRIPLE_OCCUPANCY,9D696,False,True,False,False,False,False,False
1660,11P1174,-71.08543225054738,42.36442227166074,142.9063363651712,QUAD_OCCUPANCY,9D697,False,True,False,False,False,False,False
1661,11P1175,-71.08541518149777,42.36444661822651,142.9063363651712,QUAD_OCCUPANCY,9D698,False,True,False,False,False,False,False
1662,11P1176,-71.0853981124352,42.3644709647899,142.9063363651712,QUAD_OCCUPANCY,9D699,False,True,False,False,False,False,False
1663,11P1177,-71.085807608695,42.36450417696686,142.9063363651712,SINGLE_OCCUPANCY,9D69B,False,True,False,False,False,False,False
1664,11P1178,-71.08577477847052,42.36449151879857,142.9063363651712,DUAL__OCCUPANCY,9D69C,False,True,False,False,False,False,False
1665,11P1179,-71.08570911806032,42.3644662024328,142.9063363651712,SINGLE_OCCUPANCY,9D69E,False,True,False,False,False,False,False
1666,11P1182,-71.08552703145769,42.36464386502053,142.9063363651712,SINGLE_OCCUPANCY,9D6B5,False,True,False,False,False,False,False
1667,11P1183,-71.08572372776193,42.36456410063936,142.9063363651712,FAMILY_OCCUPANCY,9D6E5,True,False,False,False,False,False,False
1668,11P1184,-71.08567252080864,42.36463714045327,142.9063363651712,FAMILY_OCCUPANCY,9D6E8,True,False,False,False,False,False,False
1669,11P1185,-71.08565545179837,42.36466148705318,142.9063363651712,FAMILY_OCCUPANCY,9D6E9,True,False,False,False,False,False,False
1670,11P1186,-71.08562131373911,42.36471018024601,142.9063363651712,DUAL__OCCUPANCY,9D6EB,False,True,False,False,False,False,False
1671,11P1187,-71.08536288036075,42.36458057368304,142.9063363651712,QUAD_OCCUPANCY,9D6F0,False,True,False,False,False,False,False
1672,11P1188,-71.0852972200124,42.36455525707999,142.9063363651712,QUAD_OCCUPANCY,9D6F2,False,True,False,False,False,False,False
1673,11P1189,-71.0854663886079,42.36437357852218,142.9063363651712,TRIPLE_OCCUPANCY,9D6F4,False,True,False,False,False,False,False
1674,11P1190,-71.08538104335975,42.36449531135096,142.9063363651712,QUAD_OCCUPANCY,9D6F9,False,True,False,False,False,False,False
1675,11P1191,-71.08574194825897,42.36447886062054,142.9063363651712,DUAL__OCCUPANCY,9D6FC,False,True,False,False,False,False,False
1676,11P1192,-71.08567628787459,42.36445354423532,142.9063363651712,DUAL__OCCUPANCY,9D6FE,False,True,False,False,False,False,False
1677,11P1193,-71.08564345770178,42.36444088602812,142.9063363651712,DUAL__OCCUPANCY,9D6FF,False,True,False,False,False,False,False
1678,11P1194,-71.0856106275419,42.36442822781122,142.9063363651712,DUAL__OCCUPANCY,9D700,False,True,False,False,False,False,False
1679,11P1199,-71.08557779739492,42.36441556958459,142.9063363651712,DUAL__OCCUPANCY,9D715,False,True,False,False,False,False,False
1680,11P1200,-71.08534685549348,42.365122511311895,142.9063363651712,FAMILY_OCCUPANCY,9E7F7,True,False,False,False,False,False,False
1681,11P1201,-71.08529564766862,42.36519555097023,142.9063363651712,FAMILY_OCCUPANCY,9E7FA,True,False,False,False,False,False,False
1682,11P1202,-71.08508449604578,42.365176958377376,142.9063363651712,TRIPLE_OCCUPANCY,9E7FF,False,True,False,False,False,False,False
1683,11P1203,-71.08501883517188,42.36515164162843,142.9063363651712,QUAD_OCCUPANCY,9E801,False,True,False,False,False,False,False
1684,11P1204,-71.08498600475431,42.365138983239376,142.9063363651712,QUAD_OCCUPANCY,9E802,False,True,False,False,False,False,False
1685,11P1205,-71.08495317434966,42.3651263248406,142.9063363651712,QUAD_OCCUPANCY,9E803,False,True,False,False,False,False,False
1686,11P1206,-71.08505537645574,42.3649806814255,142.9063363651712,QUAD_OCCUPANCY,9E808,False,True,False,False,False,False,False
1687,11P1207,-71.08503830711557,42.36500502793938,142.9063363651712,QUAD_OCCUPANCY,9E809,False,True,False,False,False,False,False
1688,11P1208,-71.08539790706969,42.3650499296262,142.9063363651712,DUAL__OCCUPANCY,9E80D,False,True,False,False,False,False,False
1689,11P1209,-71.08536507663412,42.36503727134606,142.9063363651712,DUAL__OCCUPANCY,9E80E,False,True,False,False,False,False,False
1690,11P1210,-71.08533224621144,42.36502461305619,142.9063363651712,SINGLE_OCCUPANCY,9E80F,False,True,False,False,False,False,False
1691,11P1211,-71.08529941580169,42.36501195475661,142.9063363651712,DUAL__OCCUPANCY,9E810,False,True,False,False,False,False,False
1692,11P1212,-71.08526658540487,42.36499929644731,142.9063363651712,DUAL__OCCUPANCY,9E811,False,True,False,False,False,False,False
1693,11P1216,-71.08515015697134,42.36520227508744,142.9063363651712,SINGLE_OCCUPANCY,9E826,False,True,False,False,False,False,False
1694,11P1217,-71.08532978623144,42.36514685786702,142.9063363651712,FAMILY_OCCUPANCY,9E857,True,False,False,False,False,False,False
1695,11P1218,-71.08531271695648,42.3651712044198,142.9063363651712,FAMILY_OCCUPANCY,9E858,True,False,False,False,False,False,False
1696,11P1219,-71.08527857836782,42.36521989751829,142.9063363651712,FAMILY_OCCUPANCY,9E85A,True,False,False,False,False,False,False
1697,11P1220,-71.0852615090541,42.36524424406401,142.9063363651712,DUAL__OCCUPANCY,9E85B,False,True,False,False,False,False,False
1698,11P1221,-71.08524443972749,42.3652685906074,142.9063363651712,DUAL__OCCUPANCY,9E85C,False,True,False,False,False,False,False
1699,11P1222,-71.0851173265021,42.36518961673728,142.9063363651712,TRIPLE_OCCUPANCY,9E85D,False,True,False,False,False,False,False
1700,11P1223,-71.08505166560236,42.36516430000777,142.9063363651712,TRIPLE_OCCUPANCY,9E85F,False,True,False,False,False,False,False
1701,11P1224,-71.08492034395793,42.365113666432094,142.9063363651712,QUAD_OCCUPANCY,9E863,False,True,False,False,False,False,False
1702,11P1225,-71.08510658439872,42.36490764186971,142.9063363651712,TRIPLE_OCCUPANCY,9E864,False,True,False,False,False,False,False
1703,11P1226,-71.08508951509731,42.364931988390666,142.9063363651712,TRIPLE_OCCUPANCY,9E865,False,True,False,False,False,False,False
1704,11P1227,-71.08507244578298,42.36495633490924,142.9063363651712,TRIPLE_OCCUPANCY,9E866,False,True,False,False,False,False,False
1705,11P1228,-71.0850212377625,42.36502937445093,142.9063363651712,QUAD_OCCUPANCY,9E869,False,True,False,False,False,False,False
1706,11P1229,-71.0850041683965,42.36505372096011,142.9063363651712,QUAD_OCCUPANCY,9E86A,False,True,False,False,False,False,False
1707,11P1230,-71.0854307375182,42.365062587896624,142.9063363651712,SINGLE_OCCUPANCY,9E86B,False,True,False,False,False,False,False
1708,11P1231,-71.08523375502097,42.36498663812827,142.9063363651712,DUAL__OCCUPANCY,9E871,False,True,False,False,False,False,False
1709,11P1235,-71.08520092464997,42.36497397979953,142.9063363651712,DUAL__OCCUPANCY,9E886,False,True,False,False,False,False,False
1710,11P1236,-71.08502648216428,42.36570577495564,142.9063363651712,FAMILY_OCCUPANCY,9F968,True,False,False,False,False,False,False
1711,11P1237,-71.08501286345331,42.36578747494162,142.9063363651712,FAMILY_OCCUPANCY,9F96B,True,False,False,False,False,False,False
1712,11P1238,-71.08500378429534,42.36584194159786,142.9063363651712,DUAL__OCCUPANCY,9F96D,False,True,False,False,False,False,False
1713,11P1239,-71.08499924471117,42.36586917492567,142.9063363651712,DUAL__OCCUPANCY,9F96E,False,True,False,False,False,False,False
1714,11P1240,-71.08484295820989,42.36582806096155,142.9063363651712,TRIPLE_OCCUPANCY,9F96F,False,True,False,False,False,False,False
1715,11P1241,-71.08476951103835,42.36582132794701,142.9063363651712,TRIPLE_OCCUPANCY,9F971,False,True,False,False,False,False,False
1716,11P1242,-71.08462261673681,42.36580786177562,142.9063363651712,QUAD_OCCUPANCY,9F975,False,True,False,False,False,False,False
1717,11P1243,-71.08469566236504,42.36559382544941,142.9063363651712,TRIPLE_OCCUPANCY,9F977,False,True,False,False,False,False,False
1718,11P1244,-71.0846865829531,42.365648292087634,142.9063363651712,QUAD_OCCUPANCY,9F979,False,True,False,False,False,False,False
1719,11P1245,-71.08467750352732,42.36570275872501,142.9063363651712,QUAD_OCCUPANCY,9F97B,False,True,False,False,False,False,False
1720,11P1246,-71.08467296380923,42.36572999204338,142.9063363651712,QUAD_OCCUPANCY,9F97C,False,True,False,False,False,False,False
1721,11P1247,-71.08504017004373,42.365624544575184,142.9063363651712,DUAL__OCCUPANCY,9F97E,False,True,False,False,False,False,False
1722,11P1248,-71.08500344656726,42.365621178134575,142.9063363651712,DUAL__OCCUPANCY,9F97F,False,True,False,False,False,False,False
1723,11P1249,-71.08496672309425,42.3656178116821,142.9063363651712,SINGLE_OCCUPANCY,9F980,False,True,False,False,False,False,False
1724,11P1250,-71.08492999962472,42.36561444521779,142.9063363651712,DUAL__OCCUPANCY,9F981,False,True,False,False,False,False,False
1725,11P1251,-71.08489327615864,42.36561107874159,142.9063363651712,DUAL__OCCUPANCY,9F982,False,True,False,False,False,False,False
1726,11P1252,-71.08485655269601,42.36560771225355,142.9063363651712,DUAL__OCCUPANCY,9F983,False,True,False,False,False,False,False
1727,11P1254,-71.08481982923685,42.36560434575364,142.9063363651712,DUAL__OCCUPANCY,9F998,False,True,False,False,False,False,False
1728,11P1255,-71.08502194259742,42.36573300828452,142.9063363651712,FAMILY_OCCUPANCY,9F9C8,True,False,False,False,False,False,False
1729,11P1256,-71.0850174030271,42.36576024161318,142.9063363651712,FAMILY_OCCUPANCY,9F9C9,True,False,False,False,False,False,False
1730,11P1257,-71.08500832387607,42.365814708269845,142.9063363651712,FAMILY_OCCUPANCY,9F9CB,True,False,False,False,False,False,False
1731,11P1258,-71.08480623462238,42.36582469446021,142.9063363651712,TRIPLE_OCCUPANCY,9F9CF,False,True,False,False,False,False,False
1732,11P1259,-71.08473278745777,42.365817961421946,142.9063363651712,QUAD_OCCUPANCY,9F9D1,False,True,False,False,False,False,False
1733,11P1260,-71.08469606388066,42.36581459488503,142.9063363651712,QUAD_OCCUPANCY,9F9D2,False,True,False,False,False,False,False
1734,11P1261,-71.084659340307,42.36581122833625,142.9063363651712,QUAD_OCCUPANCY,9F9D3,False,True,False,False,False,False,False
1735,11P1262,-71.0847002020658,42.36556659212998,142.9063363651712,TRIPLE_OCCUPANCY,9F9D5,False,True,False,False,False,False,False
1736,11P1263,-71.0846911226608,42.36562105876864,142.9063363651712,TRIPLE_OCCUPANCY,9F9D7,False,True,False,False,False,False,False
1737,11P1264,-71.08468204324194,42.36567552540644,142.9063363651712,QUAD_OCCUPANCY,9F9D9,False,True,False,False,False,False,False
1738,11P1265,-71.08507689352366,42.36562791100395,142.9063363651712,SINGLE_OCCUPANCY,9F9DC,False,True,False,False,False,False,False
1739,11P1271,-71.08487968180084,42.36583142745104,142.9063363651712,SINGLE_OCCUPANCY,9F9F6,False,True,False,False,False,False,False
1740,11P1272,-71.084148438286,42.36567712433978,142.9063363651712,FAMILY_OCCUPANCY,A0ADB,True,False,False,False,False,False,False
1741,11P1273,-71.08414389833979,42.365704357642265,142.9063363651712,FAMILY_OCCUPANCY,A0ADC,True,False,False,False,False,False,False
