,lon,lat,z,type
1453,-71.08393821260339,42.36402806936602,13.0,FURNITURE_STORE
1454,-71.08398279722313,42.36537649603899,13.0,OFFICES
1455,-71.08398492037654,42.36544070682405,13.0,OFFICES
1456,-71.08398704353685,42.3655049176083,13.0,OFFICES
1457,-71.08398916670411,42.365569128391755,13.0,OFFICES
1458,-71.08399553624749,42.365761760737236,13.0,OFFICES
1459,-71.08399765944249,42.36582597151745,13.0,OFFICES
1460,-71.08383380164335,42.36364447143044,13.0,FURNITURE_STORE
1461,-71.08383592451634,42.363708682241054,13.0,FURNITURE_STORE
1462,-71.08383804739624,42.36377289305085,13.0,FURNITURE_STORE
1463,-71.0838401702831,42.36383710385983,13.0,FURNITURE_STORE
1464,-71.08384229317687,42.36390131466803,13.0,FURNITURE_STORE
1465,-71.08384441607758,42.36396552547539,13.0,FURNITURE_STORE
1466,-71.08389112164713,42.3653781630332,13.0,OFFICES
1467,-71.08389324470728,42.36544237382199,13.0,OFFICES
1468,-71.08389536777439,42.365506584609975,13.0,OFFICES
1469,-71.08390173701726,42.36569921696907,13.0,OFFICES
1470,-71.08390386011207,42.36576342775381,13.0,OFFICES
1471,-71.08390598321384,42.36582763853775,13.0,OFFICES
1472,-71.08374637414322,42.36377455987864,13.0,FURNITURE_STORE
1473,-71.08374849693685,42.363838770691345,13.0,FURNITURE_STORE
1474,-71.0837506197374,42.36390298150327,13.0,FURNITURE_STORE
1475,-71.08375274254489,42.36396719231437,13.0,FURNITURE_STORE
1476,-71.08379944606337,42.36537982995417,13.0,OFFICES
1477,-71.08380156903029,42.36544404074669,13.0,OFFICES
1478,-71.08380369200415,42.365508251538394,13.0,OFFICES
1479,-71.08380581498494,42.36557246232928,13.0,OFFICES
1480,-71.08380793797265,42.36563667311939,13.0,OFFICES
1481,-71.08381006096732,42.365700883908666,13.0,OFFICES
1482,-71.0838121839689,42.36576509469714,13.0,OFFICES
1483,-71.08370777047182,42.36538149680189,13.0,OFFICES
1484,-71.08370989334551,42.36544570759813,13.0,OFFICES
1485,-71.08371201622613,42.36550991839357,13.0,OFFICES
1486,-71.0837141391137,42.36557412918819,13.0,OFFICES
1487,-71.08371626200818,42.365638339982006,13.0,OFFICES
1488,-71.0837183849096,42.36570255077501,13.0,OFFICES
1489,-71.08372050781796,42.365766761567215,13.0,OFFICES
1490,-71.08361609487251,42.36538316357635,13.0,OFFICES
1491,-71.08361821765297,42.36544737437632,13.0,OFFICES
1492,-71.08362034044036,42.36551158517549,13.0,OFFICES
1493,-71.08362458603592,42.36564000677138,13.0,OFFICES
1494,-71.08362670884412,42.36570421756812,13.0,OFFICES
1495,-71.08362883165924,42.365768428364035,13.0,OFFICES
1496,-71.08352229658513,42.365320619473074,13.0,OFFICES
1497,-71.08352441926542,42.36538483027756,13.0,OFFICES
1498,-71.08352654195265,42.36544904108127,13.0,OFFICES
1499,-71.0835286646468,42.36551325188416,13.0,OFFICES
1500,-71.08353291005591,42.3656416734875,13.0,OFFICES
1501,-71.08353503277085,42.36570588428797,13.0,OFFICES
1502,-71.08353715549273,42.36577009508762,13.0,OFFICES
1503,-71.08343062106351,42.36532228609731,13.0,OFFICES
1504,-71.08343274365056,42.36538649690554,13.0,OFFICES
1505,-71.08343486624456,42.36545070771296,13.0,OFFICES
1506,-71.08343698884549,42.36551491851958,13.0,OFFICES
1507,-71.08344123406812,42.365643340130376,13.0,OFFICES
1508,-71.08344335668983,42.36570755093457,13.0,OFFICES
1509,-71.08344547931847,42.36577176173795,13.0,OFFICES
1510,-71.08333894553412,42.3653239526483,13.0,OFFICES
1511,-71.08334106802793,42.36538816346026,13.0,OFFICES
1512,-71.08334319052871,42.3654523742714,13.0,OFFICES
1513,-71.08334531303639,42.36551658508175,13.0,OFFICES
1514,-71.083347435551,42.365580795891276,13.0,OFFICES
1515,-71.08334955807256,42.36564500670001,13.0,OFFICES
1516,-71.08335168060103,42.365709217507934,13.0,OFFICES
1517,-71.08335380313645,42.36577342831503,13.0,OFFICES
1518,-71.08324726999696,42.365325619126054,13.0,OFFICES
1519,-71.08324939239755,42.36538982994174,13.0,OFFICES
1520,-71.08325151480507,42.36545404075662,13.0,OFFICES
1521,-71.08325788206922,42.36564667319638,13.0,OFFICES
1522,-71.08326000450447,42.365710884008024,13.0,OFFICES
1523,-71.08315559445204,42.36532728553055,13.0,OFFICES
1524,-71.08315771675939,42.36539149634995,13.0,OFFICES
1525,-71.08315983907367,42.36545570716856,13.0,OFFICES
1526,-71.08316620605812,42.365648339619504,13.0,OFFICES
1527,-71.08316832840012,42.36571255043488,13.0,OFFICES
1528,-71.08306391889934,42.365328951861805,13.0,OFFICES
1529,-71.08306604111345,42.36539316268492,13.0,OFFICES
1530,-71.08306816333452,42.36545737350725,13.0,OFFICES
1531,-71.0830702855625,42.36552158432878,13.0,OFFICES
1532,-71.0830724077974,42.36558579514948,13.0,OFFICES
1533,-71.08307453003924,42.36565000596939,13.0,OFFICES
1534,-71.08307665228801,42.36571421678848,13.0,OFFICES
1535,-71.082980731864,42.36558746142239,13.0,OFFICES
1536,-71.08298285401261,42.36565167224602,13.0,OFFICES
1537,-71.08298497616815,42.36571588306884,13.0,OFFICES
1538,-71.08714891061118,42.364033891835064,26.0,RESTAURANT
1539,-71.08705511099448,42.3639713506431,26.0,RESTAURANT
1540,-71.087057237172,42.36403556131832,26.0,RESTAURANT
1541,-71.08705936335647,42.36409977199271,26.0,RESTAURANT
1542,-71.08706148954788,42.364163982666305,26.0,RESTAURANT
1543,-71.08696343764075,42.36397302004937,26.0,RESTAURANT
1544,-71.08696556372504,42.364037230728314,26.0,RESTAURANT
1545,-71.08696768981628,42.36410144140645,26.0,RESTAURANT
1546,-71.08696981591446,42.364165652083784,26.0,RESTAURANT
1547,-71.08697194201957,42.364229862760304,26.0,RESTAURANT
1548,-71.08697406813164,42.364294073436014,26.0,RESTAURANT
1549,-71.08686963829508,42.36391047869891,26.0,RESTAURANT
1550,-71.08687176427922,42.3639746893824,26.0,RESTAURANT
1551,-71.08687389027028,42.36403890006509,26.0,RESTAURANT
1552,-71.0868760162683,42.36410311074695,26.0,RESTAURANT
1553,-71.08687814227326,42.36416732142801,26.0,RESTAURANT
1554,-71.08688026828516,42.36423153210827,26.0,RESTAURANT
1555,-71.086882394304,42.364295742787704,26.0,RESTAURANT
1556,-71.08688452032978,42.36435995346635,26.0,RESTAURANT
1557,-71.0868866463625,42.36442416414418,26.0,RESTAURANT
1558,-71.08677583913507,42.36384793726694,26.0,RESTAURANT
1559,-71.08677796501902,42.36391214795497,26.0,RESTAURANT
1560,-71.08678009090991,42.363976358642184,26.0,RESTAURANT
1561,-71.08678859454295,42.36423320138298,26.0,RESTAURANT
1562,-71.08679072046856,42.36429741206616,26.0,RESTAURANT
1563,-71.0867928464011,42.36436162274853,26.0,RESTAURANT
1564,-71.0867949723406,42.36442583343008,26.0,RESTAURANT
1565,-71.08679709828704,42.36449004411083,26.0,RESTAURANT
1566,-71.08679922424042,42.3645542547908,26.0,RESTAURANT
1567,-71.08668416594443,42.36384960644601,26.0,RESTAURANT
1568,-71.08668629173516,42.363913817137764,26.0,RESTAURANT
1569,-71.08668841753284,42.36397802782873,26.0,RESTAURANT
1570,-71.08669692079296,42.36423487058445,26.0,RESTAURANT
1571,-71.08669904662534,42.36429908127136,26.0,RESTAURANT
1572,-71.08670117246466,42.36436329195746,26.0,RESTAURANT
1573,-71.08670329831092,42.364427502642755,26.0,RESTAURANT
1574,-71.08670542416414,42.36449171332723,26.0,RESTAURANT
1575,-71.08670755002429,42.36455592401093,26.0,RESTAURANT
1576,-71.08670967589137,42.36462013469379,26.0,RESTAURANT
1577,-71.0867118017654,42.36468434537585,26.0,RESTAURANT
1578,-71.08659036705546,42.363787064855536,26.0,RESTAURANT
1579,-71.08659249274602,42.36385127555185,26.0,RESTAURANT
1580,-71.08659461844353,42.36391548624734,26.0,RESTAURANT
1581,-71.08659674414797,42.363979696942025,26.0,RESTAURANT
1582,-71.0866009955777,42.364108118328964,26.0,RESTAURANT
1583,-71.08660312130297,42.36417232902122,26.0,RESTAURANT
1584,-71.08660524703518,42.36423653971268,26.0,RESTAURANT
1585,-71.08660737277432,42.364300750403316,26.0,RESTAURANT
1586,-71.08660949852043,42.36436496109315,26.0,RESTAURANT
1587,-71.08661162427346,42.36442917178218,26.0,RESTAURANT
1588,-71.08661375003344,42.364493382470386,26.0,RESTAURANT
1589,-71.08661587580036,42.364557593157805,26.0,RESTAURANT
1590,-71.08661800157422,42.3646218038444,26.0,RESTAURANT
1591,-71.08662012735503,42.36468601453019,26.0,RESTAURANT
1592,-71.08662225314278,42.36475022521519,26.0,RESTAURANT
1593,-71.08662437893747,42.364814435899355,26.0,RESTAURANT
1594,-71.08649869394249,42.3637887338844,26.0,RESTAURANT
1595,-71.08650081953984,42.36385294458443,26.0,RESTAURANT
1596,-71.0865029451441,42.36391715528365,26.0,RESTAURANT
1597,-71.08650507075532,42.36398136598207,26.0,RESTAURANT
1598,-71.08650932199859,42.36410978737648,26.0,RESTAURANT
1599,-71.08651144763063,42.36417399807248,26.0,RESTAURANT
1600,-71.08651357326963,42.36423820876766,26.0,RESTAURANT
1601,-71.08651569891555,42.36430241946202,26.0,RESTAURANT
1602,-71.08651782456842,42.364366630155594,26.0,RESTAURANT
1603,-71.08651995022822,42.36443084084834,26.0,RESTAURANT
1604,-71.08652207589498,42.364495051540295,26.0,RESTAURANT
1605,-71.08652420156868,42.36455926223145,26.0,RESTAURANT
1606,-71.0865263272493,42.36462347292177,26.0,RESTAURANT
1607,-71.08652845293688,42.3646876836113,26.0,RESTAURANT
1608,-71.0865305786314,42.36475189430003,26.0,RESTAURANT
1609,-71.08653270433285,42.36481610498792,26.0,RESTAURANT
1610,-71.08653483004126,42.36488031567502,26.0,RESTAURANT
1611,-71.08653695575659,42.36494452636131,26.0,RESTAURANT
1612,-71.08640489532456,42.36372619213544,26.0,GROCERY_OR_SUPERMARKET
1613,-71.08640702082174,42.36379040284,26.0,GROCERY_OR_SUPERMARKET
1614,-71.08640914632585,42.36385461354378,26.0,RESTAURANT
1615,-71.08641127183691,42.36391882424672,26.0,RESTAURANT
1616,-71.08641552287983,42.36404724565022,26.0,RESTAURANT
1617,-71.08641764841171,42.36411145635075,26.0,RESTAURANT
1618,-71.08641977395054,42.36417566705047,26.0,RESTAURANT
1619,-71.08642189949629,42.36423987774939,26.0,RESTAURANT
1620,-71.08642402504898,42.36430408844748,26.0,RESTAURANT
1621,-71.08642615060862,42.364368299144786,26.0,RESTAURANT
1622,-71.0864282761752,42.364432509841286,26.0,RESTAURANT
1623,-71.08643040174873,42.36449672053695,26.0,RESTAURANT
1624,-71.0864325273292,42.364560931231836,26.0,RESTAURANT
1625,-71.0864346529166,42.36462514192589,26.0,RESTAURANT
1626,-71.08643677851094,42.36468935261916,26.0,RESTAURANT
1627,-71.08643890411223,42.3647535633116,26.0,RESTAURANT
1628,-71.08644102972046,42.364817774003235,26.0,RESTAURANT
1629,-71.08644315533562,42.364881984694065,26.0,RESTAURANT
1630,-71.08644528095773,42.36494619538409,26.0,RESTAURANT
1631,-71.08644740658679,42.365010406073296,26.0,RESTAURANT
1632,-71.08644953222277,42.3650746167617,26.0,RESTAURANT
1633,-71.08631109689225,42.36366365030497,26.0,GROCERY_OR_SUPERMARKET
1634,-71.08631322228925,42.36372786101408,26.0,GROCERY_OR_SUPERMARKET
1635,-71.0863153476932,42.36379207172238,26.0,GROCERY_OR_SUPERMARKET
1636,-71.0863174731041,42.36385628242988,26.0,GROCERY_OR_SUPERMARKET
1637,-71.08632384937839,42.36404891454751,26.0,RESTAURANT
1638,-71.08632597481704,42.36411312525177,26.0,RESTAURANT
1639,-71.08632810026263,42.36417733595523,26.0,RESTAURANT
1640,-71.08633022571517,42.36424154665788,26.0,RESTAURANT
1641,-71.08633235117465,42.36430575735971,26.0,RESTAURANT
1642,-71.08633447664106,42.364369968060736,26.0,RESTAURANT
1643,-71.0863366021144,42.364434178760966,26.0,RESTAURANT
1644,-71.0863387275947,42.36449838946037,26.0,RESTAURANT
1645,-71.08634085308192,42.36456260015898,26.0,RESTAURANT
1646,-71.0863429785761,42.36462681085677,26.0,RESTAURANT
1647,-71.08634510407722,42.36469102155376,26.0,RESTAURANT
1648,-71.08634935510028,42.36481944294531,26.0,RESTAURANT
1649,-71.08635148062221,42.36488365363987,26.0,RESTAURANT
1650,-71.08635360615109,42.36494786433362,26.0,RESTAURANT
1651,-71.08635573168691,42.36501207502656,26.0,RESTAURANT
1652,-71.08635785722967,42.36507628571871,26.0,RESTAURANT
1653,-71.0862194239424,42.36366531910663,26.0,GROCERY_OR_SUPERMARKET
1654,-71.08622154924618,42.36372952981946,26.0,GROCERY_OR_SUPERMARKET
1655,-71.0862236745569,42.3637937405315,26.0,GROCERY_OR_SUPERMARKET
1656,-71.08622579987455,42.363857951242736,26.0,GROCERY_OR_SUPERMARKET
1657,-71.08622792519915,42.36392216195315,26.0,HOME_GOODS_STORE
1658,-71.08623642656697,42.36417900478674,26.0,RESTAURANT
1659,-71.08623855192627,42.36424321549311,26.0,RESTAURANT
1660,-71.08624067729251,42.364307426198685,26.0,RESTAURANT
1661,-71.0862428026657,42.36437163690345,26.0,RESTAURANT
1662,-71.08624492804582,42.3644358476074,26.0,RESTAURANT
1663,-71.08624705343288,42.364500058310526,26.0,RESTAURANT
1664,-71.08624917882689,42.36456426901288,26.0,RESTAURANT
1665,-71.08625130422783,42.364628479714405,26.0,RESTAURANT
1666,-71.08625980590101,42.36488532251243,26.0,RESTAURANT
1667,-71.08626193133667,42.364949533209916,26.0,RESTAURANT
1668,-71.08626405677926,42.36501374390659,26.0,RESTAURANT
1669,-71.0862746840963,42.36533479737785,26.0,OFFICES
1670,-71.08627680958054,42.36539900806968,26.0,OFFICES
1671,-71.0862789350717,42.365463218760695,26.0,OFFICES
1672,-71.08628106056982,42.365527429450914,26.0,OFFICES
1673,-71.08612562578115,42.363602777117656,26.0,GROCERY_OR_SUPERMARKET
1674,-71.08612775098476,42.36366698783503,26.0,GROCERY_OR_SUPERMARKET
1675,-71.08612987619532,42.36373119855161,26.0,GROCERY_OR_SUPERMARKET
1676,-71.08613625186861,42.363923830696486,26.0,HOME_GOODS_STORE
1677,-71.08613837710693,42.36398804140983,26.0,HOME_GOODS_STORE
1678,-71.08614050235218,42.36405225212236,26.0,HOME_GOODS_STORE
1679,-71.08614900340261,42.364309094964405,26.0,RESTAURANT
1680,-71.08615112868256,42.364373305672906,26.0,RESTAURANT
1681,-71.08615325396947,42.36443751638059,26.0,RESTAURANT
1682,-71.08615537926329,42.364501727087465,26.0,RESTAURANT
1683,-71.08615750456407,42.364565937793536,26.0,RESTAURANT
1684,-71.08615962987179,42.36463014849878,26.0,RESTAURANT
1685,-71.08616813117204,42.36488699131174,26.0,RESTAURANT
1686,-71.08617025651446,42.36495120201295,26.0,RESTAURANT
1687,-71.08617238186382,42.36501541271336,26.0,RESTAURANT
1688,-71.08618300871471,42.36533646620327,26.0,OFFICES
1689,-71.0861851341057,42.36540067689884,26.0,OFFICES
1690,-71.08618725950363,42.36546488759359,26.0,OFFICES
1691,-71.08618938490852,42.365529098287524,26.0,OFFICES
1692,-71.08619151032033,42.36559330898066,26.0,OFFICES
1693,-71.08619363573911,42.36565751967298,26.0,OFFICES
1694,-71.0861957611648,42.36572173036449,26.0,OFFICES
1695,-71.08619788659745,42.36578594105521,26.0,OFFICES
1696,-71.08620001203703,42.36585015174511,26.0,OFFICES
1697,-71.08603395290895,42.3636044457691,26.0,GROCERY_OR_SUPERMARKET
1698,-71.08603607801935,42.36366865649022,26.0,GROCERY_OR_SUPERMARKET
1699,-71.08603820313667,42.363732867210516,26.0,GROCERY_OR_SUPERMARKET
1700,-71.0860445785303,42.36392549936659,26.0,HOME_GOODS_STORE
1701,-71.0860467036754,42.36398971008366,26.0,HOME_GOODS_STORE
1702,-71.08606157988532,42.364439185080535,26.0,RESTAURANT
1703,-71.08606370508592,42.36450339579113,26.0,RESTAURANT
1704,-71.08606583029348,42.36456760650094,26.0,RESTAURANT
1705,-71.08606795550796,42.36463181720992,26.0,RESTAURANT
1706,-71.08607433119305,42.36482444933205,26.0,RESTAURANT
1707,-71.0860764564353,42.364888660037806,26.0,RESTAURANT
1708,-71.08607858168448,42.36495287074275,26.0,RESTAURANT
1709,-71.08609133332533,42.36533813495545,26.0,OFFICES
1710,-71.0860934586231,42.36540234565475,26.0,OFFICES
1711,-71.0860955839278,42.36546655635323,26.0,OFFICES
1712,-71.08609770923945,42.36553076705089,26.0,OFFICES
1713,-71.08609983455803,42.36559497774777,26.0,OFFICES
1714,-71.08610195988356,42.36565918844383,26.0,OFFICES
1715,-71.08610408521602,42.365723399139064,26.0,OFFICES
1716,-71.08610621055543,42.365787609833504,26.0,OFFICES
1717,-71.08610833590177,42.36585182052714,26.0,OFFICES
1718,-71.08611046125506,42.36591603121997,26.0,OFFICES
1719,-71.0861125866153,42.36598024191197,26.0,OFFICES
1720,-71.08594015501875,42.36354190362163,26.0,GROCERY_OR_SUPERMARKET
1721,-71.08594228002897,42.363606114347284,26.0,GROCERY_OR_SUPERMARKET
1722,-71.08594440504615,42.363670325072135,26.0,GROCERY_OR_SUPERMARKET
1723,-71.08595078013927,42.36386295724183,26.0,HOME_GOODS_STORE
1724,-71.0859529051842,42.36392716796343,26.0,HOME_GOODS_STORE
1725,-71.08595503023606,42.36399137868423,26.0,HOME_GOODS_STORE
1726,-71.08597415601508,42.3645692751351,26.0,RESTAURANT
1727,-71.08598053139967,42.36476190727083,26.0,RESTAURANT
1728,-71.08598265654174,42.364826117981124,26.0,RESTAURANT
1729,-71.08598478169077,42.36489032869061,26.0,RESTAURANT
1730,-71.08598690684673,42.36495453939929,26.0,RESTAURANT
1731,-71.08599965792818,42.36533980363438,26.0,OFFICES
1732,-71.0860017831327,42.36540401433741,26.0,OFFICES
1733,-71.08600390834418,42.36546822503961,26.0,OFFICES
1734,-71.08600603356258,42.36553243574102,26.0,OFFICES
1735,-71.08600815878795,42.365596646441624,26.0,OFFICES
1736,-71.08601028402023,42.36566085714141,26.0,OFFICES
1737,-71.08601240925947,42.36572506784038,26.0,OFFICES
1738,-71.08601453450564,42.36578927853855,26.0,OFFICES
1739,-71.08601665975874,42.36585348923591,26.0,OFFICES
1740,-71.08601878501881,42.365917699932474,26.0,OFFICES
1741,-71.08602091028578,42.36598191062822,26.0,OFFICES
1742,-71.08584635731415,42.36347936139267,26.0,GROCERY_OR_SUPERMARKET
1743,-71.08584848222421,42.36354357212286,26.0,GROCERY_OR_SUPERMARKET
1744,-71.08585060714123,42.36360778285225,26.0,GROCERY_OR_SUPERMARKET
1745,-71.08585273206516,42.36367199358083,26.0,GROCERY_OR_SUPERMARKET
1746,-71.08585698193386,42.36380041503555,26.0,HOME_GOODS_STORE
1747,-71.08585910687862,42.3638646257617,26.0,HOME_GOODS_STORE
1748,-71.08586123183031,42.36392883648704,26.0,HOME_GOODS_STORE
1749,-71.0858782316937,42.36444252226068,26.0,PROFESSIONAL_SERVICES
1750,-71.08588035670785,42.36450673297874,26.0,PROFESSIONAL_SERVICES
1751,-71.08588885683383,42.364763575842936,26.0,RESTAURANT
1752,-71.08589098188267,42.36482778655696,26.0,RESTAURANT
1753,-71.08589310693846,42.364891997270185,26.0,RESTAURANT
1754,-71.08590585741888,42.36527726153251,26.0,OFFICES
1755,-71.08590798252324,42.36534147224006,26.0,OFFICES
1756,-71.08591010763455,42.365405682946815,26.0,OFFICES
1757,-71.08591223275278,42.365469893652765,26.0,OFFICES
1758,-71.08591435787795,42.3655341043579,26.0,OFFICES
1759,-71.08592285844807,42.36579094717035,26.0,OFFICES
1760,-71.08592498360794,42.365855157871444,26.0,OFFICES
1761,-71.08592710877475,42.36591936857174,26.0,OFFICES
1762,-71.08592923394852,42.36598357927121,26.0,OFFICES
1763,-71.08575468460506,42.36348102981692,26.0,GROCERY_OR_SUPERMARKET
1764,-71.08575680942191,42.36354524055084,26.0,GROCERY_OR_SUPERMARKET
1765,-71.08575893424569,42.36360945128394,26.0,GROCERY_OR_SUPERMARKET
1766,-71.0857610590764,42.363673662016254,26.0,GROCERY_OR_SUPERMARKET
1767,-71.08576318391407,42.363737872747755,26.0,HOME_GOODS_STORE
1768,-71.08576530875865,42.36380208347845,26.0,HOME_GOODS_STORE
1769,-71.08576743361019,42.36386629420833,26.0,HOME_GOODS_STORE
1770,-71.08578443267224,42.364379980018285,26.0,PROFESSIONAL_SERVICES
1771,-71.08578655758622,42.36444419074088,26.0,PROFESSIONAL_SERVICES
1772,-71.08578868250713,42.364508401462686,26.0,PROFESSIONAL_SERVICES
1773,-71.08579080743499,42.36457261218367,26.0,PROFESSIONAL_SERVICES
1774,-71.08579505731153,42.36470103362323,26.0,PHARMACY
1775,-71.0857971822602,42.36476524434179,26.0,PHARMACY
1776,-71.08579930721582,42.36482945505955,26.0,PHARMACY
1777,-71.08580143217837,42.364893665776506,26.0,RESTAURANT
1778,-71.08581418209941,42.36527893006122,26.0,OFFICES
1779,-71.08581630711053,42.3653431407725,26.0,OFFICES
1780,-71.08581843212859,42.36540735148299,26.0,OFFICES
1781,-71.0858205571536,42.36547156219265,26.0,OFFICES
1782,-71.08582268218555,42.36553577290152,26.0,OFFICES
1783,-71.08582480722443,42.36559998360958,26.0,OFFICES
1784,-71.0858311823827,42.3657926157289,26.0,OFFICES
1785,-71.08583330744935,42.36585682643373,26.0,OFFICES
1786,-71.08583543252293,42.365921037137745,26.0,OFFICES
1787,-71.08583755760345,42.36598524784096,26.0,OFFICES
1788,-71.08566088717154,42.36341848742946,26.0,GROCERY_OR_SUPERMARKET
1789,-71.08566301188822,42.363482698167914,26.0,GROCERY_OR_SUPERMARKET
1790,-71.08566513661184,42.363546908905576,26.0,GROCERY_OR_SUPERMARKET
1791,-71.08566726134238,42.363611119642414,26.0,GROCERY_OR_SUPERMARKET
1792,-71.08567151082431,42.363739541113674,26.0,HOME_GOODS_STORE
1793,-71.08567363557567,42.363803751848096,26.0,HOME_GOODS_STORE
1794,-71.08567576033398,42.36386796258171,26.0,HOME_GOODS_STORE
1795,-71.08569275865021,42.364381648421514,26.0,PROFESSIONAL_SERVICES
1796,-71.08569488347096,42.36444585914785,26.0,PROFESSIONAL_SERVICES
1797,-71.08570338282335,42.36470270204511,26.0,PHARMACY
1798,-71.0857055076788,42.364766912767415,26.0,PHARMACY
1799,-71.08570763254117,42.3648311234889,26.0,PHARMACY
1800,-71.0857097574105,42.36489533420957,26.0,PHARMACY
1801,-71.08571188228674,42.36495954492944,26.0,PHARMACY
1802,-71.08571400716995,42.36502375564849,26.0,PHARMACY
1803,-71.08572463169004,42.365344809231686,26.0,OFFICES
1804,-71.08572675661486,42.36540901994589,26.0,OFFICES
1805,-71.08572888154664,42.365473230659305,26.0,OFFICES
1806,-71.08573100648535,42.3655374413719,26.0,OFFICES
1807,-71.085733131431,42.36560165208368,26.0,OFFICES
1808,-71.08573738134311,42.365730073504835,26.0,OFFICES
1809,-71.08573950630958,42.36579428421421,26.0,OFFICES
1810,-71.08574163128297,42.36585849492276,26.0,OFFICES
1811,-71.08574375626333,42.3659227056305,26.0,OFFICES
1812,-71.08574588125062,42.36598691633744,26.0,OFFICES
1813,-71.08556921454012,42.363420155703494,26.0,GROCERY_OR_SUPERMARKET
1814,-71.08557133916358,42.36348436644569,26.0,GROCERY_OR_SUPERMARKET
1815,-71.08557346379398,42.36354857718707,26.0,GROCERY_OR_SUPERMARKET
1816,-71.0855755884313,42.36361278792764,26.0,GROCERY_OR_SUPERMARKET
1817,-71.08557771307557,42.363676998667415,26.0,HOME_GOODS_STORE
1818,-71.08557983772677,42.36374120940636,26.0,HOME_GOODS_STORE
1819,-71.08558196238491,42.363805420144516,26.0,HOME_GOODS_STORE
1820,-71.08559895989981,42.36431910602061,26.0,PROFESSIONAL_SERVICES
1821,-71.08560108462041,42.3643833167515,26.0,PROFESSIONAL_SERVICES
1822,-71.08560320934792,42.36444752748155,26.0,PROFESSIONAL_SERVICES
1823,-71.08561170832739,42.36470437039375,26.0,PHARMACY
1824,-71.08561383308961,42.364768581119776,26.0,PHARMACY
1825,-71.08561595785875,42.36483279184498,26.0,PHARMACY
1826,-71.08561808263485,42.3648970025694,26.0,PHARMACY
1827,-71.08562020741788,42.36496121329301,26.0,PHARMACY
1828,-71.08562233220785,42.365025424015776,26.0,PHARMACY
1829,-71.08562445700476,42.36508963473777,26.0,PHARMACY
1830,-71.08564783022867,42.36579595262625,26.0,OFFICES
1831,-71.08564995510883,42.36586016333854,26.0,OFFICES
1832,-71.08565207999594,42.36592437405002,26.0,OFFICES
1833,-71.08565420488999,42.365988584760686,26.0,OFFICES
1834,-71.08547541737765,42.363357613157554,26.0,GROCERY_OR_SUPERMARKET
1835,-71.08547754190093,42.36342182390426,26.0,GROCERY_OR_SUPERMARKET
1836,-71.08547966643117,42.363486034650194,26.0,GROCERY_OR_SUPERMARKET
1837,-71.08548179096833,42.36355024539531,26.0,GROCERY_OR_SUPERMARKET
1838,-71.08548604006349,42.36367866688312,26.0,HOME_GOODS_STORE
1839,-71.08548816462145,42.3637428776258,26.0,HOME_GOODS_STORE
1840,-71.08549028918637,42.36380708836767,26.0,HOME_GOODS_STORE
1841,-71.08550516133504,42.36425656353822,26.0,PROFESSIONAL_SERVICES
1842,-71.08550728595546,42.364320774273615,26.0,PROFESSIONAL_SERVICES
1843,-71.08550941058282,42.364384985008236,26.0,PROFESSIONAL_SERVICES
1844,-71.08551790916162,42.36464182793857,26.0,CONVENIENCE_STORE
1845,-71.08552003382366,42.36470603866914,26.0,CONVENIENCE_STORE
1846,-71.08552428316857,42.36483446012784,26.0,PHARMACY
1847,-71.08552640785143,42.36489867085598,26.0,PHARMACY
1848,-71.08552853254122,42.36496288158331,26.0,PHARMACY
1849,-71.08553065723797,42.36502709230982,26.0,PHARMACY
1850,-71.08553278194164,42.36509130303554,26.0,PHARMACY
1851,-71.08553490665224,42.36515551376045,26.0,PHARMACY
1852,-71.0855370313698,42.36521972448454,26.0,SCHOOL
1853,-71.08538162040078,42.3632950705301,26.0,GROCERY_OR_SUPERMARKET
1854,-71.0853837448239,42.36335928128136,26.0,GROCERY_OR_SUPERMARKET
1855,-71.08538586925397,42.363423492031814,26.0,GROCERY_OR_SUPERMARKET
1856,-71.0853922425858,42.36361612427834,26.0,HOME_GOODS_STORE
1857,-71.0853943670436,42.36368033502558,26.0,HOME_GOODS_STORE
1858,-71.08539649150836,42.36374454577199,26.0,HOME_GOODS_STORE
1859,-71.08541348747613,42.36425823171424,26.0,PROFESSIONAL_SERVICES
1860,-71.08541561200332,42.364322442453386,26.0,PROFESSIONAL_SERVICES
1861,-71.08541773653745,42.36438665319172,26.0,PROFESSIONAL_SERVICES
1862,-71.08542623474332,42.36464349613698,26.0,CONVENIENCE_STORE
1863,-71.08542835931216,42.36470770687127,26.0,CONVENIENCE_STORE
1864,-71.0854304838879,42.36477191760476,26.0,CONVENIENCE_STORE
1865,-71.0854326084706,42.36483612833743,26.0,CONVENIENCE_STORE
1866,-71.0854368576568,42.36496454980037,26.0,PHARMACY
1867,-71.08543898226029,42.36502876053062,26.0,PHARMACY
1868,-71.08544110687075,42.36509297126006,26.0,PHARMACY
1869,-71.08544323148811,42.36515718198869,26.0,PHARMACY
1870,-71.08544535611243,42.36522139271653,26.0,SCHOOL
1871,-71.0854474807437,42.36528560344355,26.0,SCHOOL
1872,-71.08544960538188,42.365349814169754,26.0,SCHOOL
1873,-71.08528994793248,42.36329673857694,26.0,GROCERY_OR_SUPERMARKET
1874,-71.08529207226238,42.363360949331934,26.0,GROCERY_OR_SUPERMARKET
